0,1.0
1,0.7582644820213318
2,0.11157024651765823
3,0.0
4,0.08057851344347002
5,0.07851240038871765
6,0.06611569970846176
7,0.04958677664399147
8,0.047520659863948815
9,0.03512396663427353
10,0.03099173493683338
11,0.028925620019435883
12,0.03512396663427353
13,0.026859503239393234
14,0.039256200194358826
15,0.03512396663427353
16,0.043388430029153824
17,0.047520659863948815
18,0.05371900647878647
19,0.05371900647878647
20,0.07024793326854706
21,0.0723140463232994
22,0.08471074700355531
23,0.09710744023323059
24,0.12190082669258115
25,0.13223139941692352
26,0.1694214940071106
27,0.19628098607063293
28,0.2148760259151459
29,0.23553718626499176
30,0.2541322410106659
31,0.26446279883384705
32,0.2851239740848541
33,0.27272728085517883
34,0.2665289342403412
35,0.23966942727565765
36,0.2148760259151459
37,0.1735537201166153
38,0.1570248007774353
39,0.12396693974733353
40,0.12190082669258115
41,0.10743801295757292
42,0.10537189990282057
43,0.09710744023323059
44,0.10537189990282057
45,0.09917355328798294
46,0.10537189990282057
47,0.09917355328798294
48,0.10743801295757292
49,0.10743801295757292
50,0.11570248007774353
51,0.11157024651765823
52,0.12190082669258115
53,0.11157024651765823
54,0.11983471363782883
55,0.11157024651765823
56,0.11363636702299118
57,0.11157024651765823
58,0.12190082669258115
59,0.10537189990282057
60,0.10743801295757292
61,0.10123966634273528
62,0.10123966634273528
63,0.08677686005830765
64,0.0929752066731453
65,0.08471074700355531
66,0.08264462649822235
67,0.07851240038871765
68,0.07851240038871765
69,0.07024793326854706
70,0.07644627988338472
71,0.06818182021379471
72,0.07851240038871765
73,0.07024793326854706
74,0.06818182021379471
75,0.06818182021379471
76,0.07438016682863235
77,0.0723140463232994
78,0.09090909361839294
79,0.10123966634273528
80,0.10743801295757292
81,0.10537189990282057
82,0.12190082669258115
83,0.11570248007774353
84,0.10950413346290588
85,0.09710744023323059
86,0.10330578684806824
87,0.09710744023323059
88,0.08677686005830765
89,0.0723140463232994
90,0.07024793326854706
91,0.05371900647878647
92,0.057851240038871765
93,0.04958677664399147
94,0.057851240038871765
95,0.05165289342403412
96,0.05578512325882912
97,0.05371900647878647
98,0.05371900647878647
99,0.0
100,0.012396694160997868
101,0.18801653385162356
102,0.6818181872367858
103,0.9752066135406494
104,0.6157024502754213
105,0.041322313249111176
106,0.012396694160997868
107,0.08677686005830765
108,0.06611569970846176
109,0.06611569970846176
110,0.05165289342403412
111,0.039256200194358826
112,0.043388430029153824
113,0.03305784985423088
114,0.041322313249111176
115,0.03512396663427353
116,0.04545454680919647
117,0.041322313249111176
118,0.04545454680919647
119,0.043388430029153824
120,0.04958677664399147
121,0.047520659863948815
122,0.06404958665370941
123,0.06818182021379471
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
